BRENT,73.222,32,73.278,238
BRENT,73.227,32,73.283,238
BRENT,73.237,32,73.293,238
BRENT,73.227,32,73.283,238
BRENT,73.222,32,73.278,238
BRENT,73.202,301,73.278,238
BRENT,73.217,32,73.273,238
BRENT,73.212,32,73.268,238
BRENT,73.217,32,73.273,238
BRENT,73.245,54,73.295,238
BRENT,73.262,32,73.318,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.242,32,73.298,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.242,301,73.298,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.262,32,73.315,54
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.222,32,73.278,238
BRENT,73.227,32,73.283,238
BRENT,73.222,32,73.278,238
BRENT,73.227,32,73.283,238
BRENT,73.215,32,73.265,54
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.197,32,73.253,238
BRENT,73.225,54,73.275,238
BRENT,73.215,54,73.265,238
BRENT,73.222,301,73.278,238
BRENT,73.237,32,73.293,238
BRENT,73.232,32,73.288,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.247,32,73.303,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.232,32,73.288,238
BRENT,73.227,32,73.283,238
BRENT,73.222,32,73.278,238
BRENT,73.227,32,73.283,238
BRENT,73.232,32,73.288,238
BRENT,73.227,32,73.283,238
BRENT,73.232,32,73.288,238
BRENT,73.227,32,73.283,238
BRENT,73.232,32,73.288,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.267,32,73.323,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.272,32,73.328,238
BRENT,73.282,32,73.338,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.292,32,73.348,238
BRENT,73.282,301,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.292,32,73.348,238
BRENT,73.307,32,73.363,238
BRENT,73.302,32,73.358,238
BRENT,73.307,32,73.363,238
BRENT,73.312,32,73.368,238
BRENT,73.317,32,73.373,238
BRENT,73.337,32,73.390,54
BRENT,73.337,32,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.327,301,73.383,238
BRENT,73.332,301,73.388,238
BRENT,73.342,32,73.398,238
BRENT,73.337,32,73.393,238
BRENT,73.332,301,73.388,238
BRENT,73.337,32,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.332,301,73.388,238
BRENT,73.337,32,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.337,32,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.337,32,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.337,32,73.393,238
BRENT,73.332,32,73.388,238
BRENT,73.322,301,73.378,238
BRENT,73.327,32,73.383,238
BRENT,73.332,32,73.388,238
BRENT,73.327,32,73.383,238
BRENT,73.332,32,73.388,238
BRENT,73.337,32,73.393,238
BRENT,73.332,32,73.388,238
BRENT,73.315,54,73.368,238
BRENT,73.312,32,73.368,238
BRENT,73.307,32,73.363,238
BRENT,73.302,32,73.358,238
BRENT,73.307,32,73.363,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.287,32,73.343,238
BRENT,73.302,32,73.358,238
BRENT,73.307,32,73.363,238
BRENT,73.302,32,73.358,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.267,301,73.323,238
BRENT,73.262,32,73.318,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.242,301,73.298,238
BRENT,73.247,32,73.303,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.247,32,73.303,238
BRENT,73.242,32,73.298,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.247,32,73.303,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.272,301,73.328,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.277,32,73.333,238
BRENT,73.255,54,73.308,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.272,32,73.328,238
BRENT,73.267,32,73.323,238
BRENT,73.272,32,73.328,238
BRENT,73.257,301,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.267,32,73.323,238
BRENT,73.262,32,73.318,238
BRENT,73.272,32,73.328,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.302,32,73.358,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.292,32,73.348,238
BRENT,73.275,54,73.328,238
BRENT,73.272,32,73.328,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.292,32,73.348,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.297,32,73.353,238
BRENT,73.302,32,73.358,238
BRENT,73.297,32,73.353,238
BRENT,73.302,32,73.358,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.287,301,73.343,238
BRENT,73.268,54,73.318,238
BRENT,73.262,32,73.318,238
BRENT,73.267,32,73.323,238
BRENT,73.272,32,73.328,238
BRENT,73.262,32,73.318,238
BRENT,73.257,32,73.313,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.262,32,73.318,238
BRENT,73.267,32,73.323,238
BRENT,73.262,32,73.318,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.267,32,73.323,238
BRENT,73.262,32,73.318,238
BRENT,73.267,32,73.323,238
BRENT,73.272,32,73.328,238
BRENT,73.277,32,73.333,238
BRENT,73.267,301,73.323,238
BRENT,73.262,301,73.318,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.242,301,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.247,32,73.303,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.242,32,73.298,238
BRENT,73.237,32,73.293,238
BRENT,73.232,32,73.288,238
BRENT,73.227,32,73.283,238
BRENT,73.232,32,73.288,238
BRENT,73.252,32,73.305,54
BRENT,73.277,32,73.333,238
BRENT,73.272,32,73.328,238
BRENT,73.282,32,73.338,238
BRENT,73.277,32,73.333,238
BRENT,73.272,32,73.328,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.272,32,73.328,238
BRENT,73.262,32,73.318,238
BRENT,73.252,301,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.252,32,73.308,238
BRENT,73.262,32,73.318,238
BRENT,73.277,32,73.333,238
BRENT,73.272,32,73.328,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.292,32,73.345,54
BRENT,73.272,32,73.328,238
BRENT,73.267,32,73.323,238
BRENT,73.272,32,73.328,238
BRENT,73.282,32,73.338,238
BRENT,73.292,32,73.348,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.297,32,73.353,238
BRENT,73.292,32,73.348,238
BRENT,73.277,301,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.292,32,73.348,238
BRENT,73.302,32,73.358,238
BRENT,73.297,32,73.353,238
BRENT,73.302,32,73.358,238
BRENT,73.297,32,73.353,238
BRENT,73.302,32,73.358,238
BRENT,73.287,301,73.343,238
BRENT,73.285,54,73.338,238
BRENT,73.282,32,73.338,238
BRENT,73.277,32,73.333,238
BRENT,73.272,32,73.328,238
BRENT,73.277,32,73.333,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.302,32,73.358,238
BRENT,73.307,32,73.363,238
BRENT,73.302,32,73.358,238
BRENT,73.307,32,73.363,238
BRENT,73.302,32,73.358,238
BRENT,73.307,32,73.363,238
BRENT,73.302,32,73.358,238
BRENT,73.285,54,73.338,238
BRENT,73.282,32,73.338,238
BRENT,73.287,32,73.343,238
BRENT,73.292,32,73.348,238
BRENT,73.287,32,73.343,238
BRENT,73.302,32,73.358,238
BRENT,73.307,32,73.363,238
BRENT,73.322,32,73.378,238
BRENT,73.337,32,73.393,238
BRENT,73.332,32,73.388,238
BRENT,73.327,32,73.383,238
BRENT,73.332,32,73.388,238
BRENT,73.322,32,73.378,238
BRENT,73.312,301,73.368,238
BRENT,73.317,32,73.373,238
BRENT,73.312,32,73.368,238
BRENT,73.307,32,73.363,238
BRENT,73.312,32,73.368,238
BRENT,73.307,32,73.363,238
BRENT,73.302,32,73.358,238
BRENT,73.317,32,73.373,238
BRENT,73.322,32,73.378,238
BRENT,73.327,32,73.383,238
BRENT,73.322,32,73.378,238
BRENT,73.327,32,73.383,238
BRENT,73.322,32,73.378,238
BRENT,73.327,32,73.383,238
BRENT,73.330,54,73.383,238
BRENT,73.347,32,73.403,238
BRENT,73.352,32,73.408,238
BRENT,73.347,32,73.403,238
BRENT,73.352,32,73.408,238
BRENT,73.342,32,73.398,238
BRENT,73.347,32,73.403,238
BRENT,73.342,32,73.398,238
BRENT,73.357,32,73.413,238
BRENT,73.362,32,73.418,238
BRENT,73.357,32,73.413,238
BRENT,73.362,32,73.418,238
BRENT,73.367,32,73.423,238
BRENT,73.362,32,73.418,238
BRENT,73.357,32,73.413,238
BRENT,73.362,32,73.418,238
BRENT,73.357,32,73.413,238
BRENT,73.352,32,73.408,238
BRENT,73.335,68,73.388,238
BRENT,73.337,301,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.337,32,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.337,32,73.393,238
BRENT,73.342,32,73.398,238
BRENT,73.347,32,73.403,238
BRENT,73.357,32,73.413,238
BRENT,73.352,32,73.408,238
BRENT,73.342,32,73.398,238
BRENT,73.347,32,73.403,238
BRENT,73.342,32,73.398,238
BRENT,73.332,32,73.388,238
BRENT,73.327,32,73.383,238
BRENT,73.332,32,73.388,238
BRENT,73.327,32,73.383,238
BRENT,73.332,32,73.388,238
BRENT,73.327,32,73.383,238
BRENT,73.332,32,73.388,238
BRENT,73.337,32,73.393,238
BRENT,73.352,32,73.408,238
BRENT,73.347,32,73.403,238
BRENT,73.352,32,73.408,238
BRENT,73.347,32,73.403,238
BRENT,73.352,32,73.408,238
BRENT,73.333,54,73.383,238
BRENT,73.327,32,73.383,238
BRENT,73.322,32,73.378,238
BRENT,73.317,32,73.373,238
BRENT,73.322,32,73.378,238
BRENT,73.317,32,73.373,238
BRENT,73.322,32,73.378,238
BRENT,73.327,32,73.383,238
BRENT,73.332,32,73.388,238
BRENT,73.337,32,73.393,238
BRENT,73.332,32,73.388,238
BRENT,73.322,301,73.378,238
BRENT,73.312,32,73.368,238
BRENT,73.307,32,73.363,238
BRENT,73.292,32,73.348,238
BRENT,73.287,32,73.343,238
BRENT,73.292,32,73.348,238
BRENT,73.287,32,73.343,238
BRENT,73.282,32,73.338,238
BRENT,73.277,32,73.333,238
BRENT,73.272,32,73.328,238
BRENT,73.262,32,73.318,238
BRENT,73.252,32,73.308,238
BRENT,73.262,32,73.318,238
BRENT,73.272,32,73.328,238
BRENT,73.262,301,73.318,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.237,301,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.232,32,73.288,238
BRENT,73.227,32,73.283,238
BRENT,73.222,32,73.278,238
BRENT,73.212,32,73.268,238
BRENT,73.227,32,73.283,238
BRENT,73.232,32,73.288,238
BRENT,73.217,301,73.273,238
BRENT,73.222,32,73.278,238
BRENT,73.217,32,73.273,238
BRENT,73.212,32,73.268,238
BRENT,73.197,301,73.253,238
BRENT,73.192,32,73.248,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.207,32,73.260,54
BRENT,73.212,32,73.262,54
BRENT,73.212,32,73.268,238
BRENT,73.202,32,73.258,238
BRENT,73.192,301,73.248,238
BRENT,73.202,32,73.258,238
BRENT,73.192,301,73.248,238
BRENT,73.182,301,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.182,301,73.238,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.197,32,73.253,238
BRENT,73.202,32,73.258,238
BRENT,73.207,32,73.263,238
BRENT,73.202,32,73.258,238
BRENT,73.197,32,73.253,238
BRENT,73.202,32,73.258,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.197,32,73.253,238
BRENT,73.207,32,73.263,238
BRENT,73.212,32,73.268,238
BRENT,73.215,54,73.268,238
BRENT,73.232,32,73.288,238
BRENT,73.222,32,73.278,238
BRENT,73.227,32,73.283,238
BRENT,73.222,32,73.278,238
BRENT,73.227,32,73.283,238
BRENT,73.232,32,73.288,238
BRENT,73.237,32,73.293,238
BRENT,73.242,32,73.298,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.257,32,73.313,238
BRENT,73.262,32,73.318,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.247,32,73.303,238
BRENT,73.252,32,73.308,238
BRENT,73.235,54,73.288,238
BRENT,73.232,32,73.288,238
BRENT,73.242,32,73.298,238
BRENT,73.232,32,73.288,238
BRENT,73.227,32,73.283,238
BRENT,73.232,32,73.288,238
BRENT,73.227,32,73.283,238
BRENT,73.217,301,73.273,238
BRENT,73.222,32,73.278,238
BRENT,73.212,32,73.268,238
BRENT,73.207,32,73.263,238
BRENT,73.197,301,73.253,238
BRENT,73.202,32,73.258,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.182,32,73.238,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.202,32,73.258,238
BRENT,73.207,32,73.263,238
BRENT,73.202,32,73.258,238
BRENT,73.207,32,73.263,238
BRENT,73.202,32,73.258,238
BRENT,73.207,32,73.263,238
BRENT,73.202,32,73.258,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.197,32,73.253,238
BRENT,73.192,32,73.248,238
BRENT,73.202,32,73.258,238
BRENT,73.197,32,73.253,238
BRENT,73.202,32,73.258,238
BRENT,73.192,301,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.182,301,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.182,32,73.238,238
BRENT,73.187,32,73.243,238
BRENT,73.195,54,73.245,238
BRENT,73.212,32,73.268,238
BRENT,73.207,32,73.263,238
BRENT,73.202,32,73.258,238
BRENT,73.197,32,73.253,238
BRENT,73.202,32,73.258,238
BRENT,73.192,32,73.248,238
BRENT,73.182,301,73.238,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.182,32,73.238,238
BRENT,73.192,32,73.248,238
BRENT,73.197,32,73.253,238
BRENT,73.192,32,73.248,238
BRENT,73.197,32,73.253,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.187,32,73.243,238
BRENT,73.192,32,73.248,238
BRENT,73.197,32,73.253,238
BRENT,73.202,32,73.258,238
BRENT,73.192,301,73.248,238
BRENT,73.182,32,73.238,238
BRENT,73.177,32,73.233,238
BRENT,73.182,32,73.238,238
BRENT,73.165,54,73.218,238
BRENT,73.162,32,73.218,238
BRENT,73.147,32,73.203,238
BRENT,73.142,32,73.198,238
BRENT,73.137,32,73.193,238
BRENT,73.142,32,73.198,238
BRENT,73.137,32,73.193,238
BRENT,73.132,32,73.188,238
BRENT,73.142,401,73.198,317
BRENT,73.137,32,73.193,238
BRENT,73.132,32,73.188,238
BRENT,73.127,32,73.183,238
BRENT,73.132,32,73.188,238
BRENT,73.127,32,73.183,238
BRENT,73.132,32,73.188,238
BRENT,73.142,32,73.198,238
BRENT,73.147,32,73.203,238
BRENT,73.142,32,73.198,238
BRENT,73.132,301,73.188,238
BRENT,73.142,32,73.198,238
BRENT,73.137,32,73.193,238
BRENT,73.142,32,73.198,238
BRENT,73.132,32,73.188,238
BRENT,73.137,32,73.193,238
BRENT,73.132,32,73.188,238
BRENT,73.137,32,73.193,238
BRENT,73.132,32,73.188,238
BRENT,73.142,32,73.198,238
BRENT,73.152,32,73.208,238
BRENT,73.162,32,73.218,238
BRENT,73.152,32,73.208,238
BRENT,73.142,301,73.198,238
BRENT,73.137,32,73.193,238
BRENT,73.142,32,73.198,238
BRENT,73.137,32,73.193,238
BRENT,73.142,32,73.198,238
BRENT,73.147,32,73.203,238
BRENT,73.142,32,73.198,238
BRENT,73.132,32,73.188,238
BRENT,73.127,32,73.183,238
BRENT,73.132,32,73.188,238
BRENT,73.142,32,73.198,238
BRENT,73.132,32,73.188,238
BRENT,73.127,401,73.183,317
BRENT,73.132,32,73.188,238
BRENT,73.127,32,73.183,238
BRENT,73.132,32,73.188,238
BRENT,73.135,54,73.188,238
BRENT,73.152,32,73.208,238
BRENT,73.147,32,73.203,238
BRENT,73.152,32,73.208,238
BRENT,73.147,32,73.203,238
